Tsn;Num;Language code;Language;Name;Preferred;Description;Deprecated;Valid from;Valid to;New code
622666;2;2;Norwegian;rund perlemorfisk;true;;false;;;
48506;1;1;Scientific;Polymastia;true;;false;;;
48514;1;1;Scientific;Polymastia mamillaris;true;;false;;;
48514;2;2;Norwegian;vortesvamp;true;;false;;;
162024;1;1;Scientific;Hucho hucho;true;;false;;;
48505;1;1;Scientific;Polymastiidae;true;;false;;;
162190;1;1;Scientific;Polymetme;true;;false;;;
162191;1;1;Scientific;Polymetme corythaeola;true;;false;;;
64660;1;1;Scientific;Polynoe;true;;false;;;
64668;1;1;Scientific;Polynoe scolopendrina;true;;false;;;
64397;1;3;English;scaleworms;true;;false;;;
64397;2;1;Scientific;Polynoidae;true;;false;;;
83959;1;1;Scientific;Polyphemidae;true;;false;;;
164728;1;3;English;pollack;true;;false;;;
164728;2;1;Scientific;Pollachius pollachius;true;;false;;;
164728;3;2;Norwegian;lyr;true;;false;;;
67321;1;1;Scientific;Polyphysia crassa;true;;false;;;
78807;1;3;English;chitons;true;;false;;;
78807;2;1;Scientific;Polyplacophora;true;;false;;;
78807;3;2;Norwegian;leddsnegler;false;;false;;;
78807;4;2;Norwegian;skallus;true;;false;;;
167913;1;1;Scientific;Polyprion;true;;false;;;
167914;1;3;English;wreckfish;true;;false;;;
167914;2;1;Scientific;Polyprion americanus;true;;false;;;
167914;3;2;Norwegian;vrakfisk;true;;false;;;
167914;4;4;Russian;полиприон;true;;false;;;
641834;1;3;English;wreckfishes;true;;false;;;
641834;2;1;Scientific;Polyprionidae;true;;false;;;
57579;1;1;Scientific;Polystylifera;true;;false;;;
68310;1;1;Scientific;Pomatoceros;true;;false;;;
68312;1;3;English;keelworm;true;;false;;;
68312;2;1;Scientific;Pomatoceros triqueter;true;;false;;;
68312;3;2;Norwegian;trekantmark;true;;false;;;
171977;1;1;Scientific;Pomatoschistus;true;;false;;;
73892;1;1;Scientific;Colus;true;;false;;;
18063;1;1;Scientific;Magnoliopsida;true;;false;;;
623863;1;1;Scientific;Protomyctophum bolini;true;;false;;;
171982;1;3;English;common goby;true;;false;;;
171982;2;1;Scientific;Pomatoschistus microps;true;;false;;;
171982;3;2;Norwegian;leirkutling;true;;false;;;
171978;1;3;English;sand goby;true;;false;;;
171978;2;1;Scientific;Pomatoschistus minutus;true;;false;;;
171978;3;2;Norwegian;sandkutling;true;;false;;;
171978;4;4;Russian;Лысун малый;true;;false;;;
171980;1;3;English;painted goby;true;;false;;;
171980;2;1;Scientific;Pomatoschistus pictus;true;;false;;;
171980;3;2;Norwegian;bergkutling;true;;false;;;
171980;4;4;Russian;Лысун узорчатый;true;;false;;;
156969;1;1;Scientific;Pontaster tenuispinus;true;;false;;;
97175;1;1;Scientific;Pontophilus;true;;false;;;
97175;2;2;Norwegian;mudderreker;true;;false;;;
97183;1;1;Scientific;Pontophilus fasciatus;true;;false;;;
97189;1;1;Scientific;Pontophilus trispinosus;true;;false;;;
157145;1;1;Scientific;Porania pulvillus;true;;false;;;
157145;2;2;Norwegian;sypute;true;;false;;;
157137;1;1;Scientific;Poraniidae;true;;false;;;
157142;1;1;Scientific;Poraniomorpha hispida;true;;false;;;
98086;1;1;Scientific;Porcellana;true;;false;;;
46861;1;3;English;sponges;true;;false;;;
46861;2;1;Scientific;Porifera;true;;false;;;
46861;3;2;Norwegian;svamper;true;;false;;;
166109;1;3;English;Ridgehead;true;;false;;;
166109;2;1;Scientific;Poromitra capito;true;;false;;;
166109;3;2;Norwegian;piggkinnet kongleskjellfisk;true;;false;;;
78446;1;1;Scientific;Porostomata;true;;false;;;
11543;1;3;English;laver;true;;false;;;
11543;2;3;English;purple laver;false;;false;;;
11543;3;1;Scientific;Porphyra umbilicalis;true;;false;;;
11543;4;2;Norwegian;fjærehinne;true;;false;;;
98689;1;3;English;swimming crabs;true;;false;;;
98689;2;1;Scientific;Portunidae;true;;false;;;
98689;3;2;Norwegian;svømmekrabber;true;;false;;;
98717;1;3;English;swimming crabs;true;;false;;;
98717;2;1;Scientific;Portunus;true;;false;;;
98729;1;1;Scientific;Portunus latipes;true;;false;;;
90180;1;1;Scientific;Praunus;true;;false;;;
90180;2;2;Norwegian;Tangpungreke;true;;false;;;
90181;1;3;English;chameleon shrimp;true;;false;;;
90181;2;1;Scientific;Praunus flexuosus;true;;false;;;
90183;1;1;Scientific;Praunus inermis;true;;false;;;
78640;1;1;Scientific;Precuthona;true;;false;;;
563953;1;3;English;priapulans;true;;false;;;
563953;2;1;Scientific;Priapula;true;;false;;;
563953;3;1;Scientific;Priapulida;false;;false;;;
563953;4;2;Norwegian;Priapulider;true;;false;;;
155154;1;3;English;priapulids;true;;false;;;
155154;2;1;Scientific;Priapulidae;true;;false;;;
155154;3;2;Norwegian;prestepikker;true;;false;;;
722197;1;1;Scientific;Priapulopsis bicaudatus;true;;false;;;
156519;1;1;Scientific;Retepora;true;;false;;;
52307;1;3;English;red trees;true;;false;;;
52307;2;1;Scientific;Primnoa resedaeformis;true;;false;;;
52307;3;2;Norwegian;risengrynkorall;true;;false;;;
160423;1;1;Scientific;Prionace;true;;false;;;
623865;1;1;Scientific;Protomyctophum choriodon;true;;false;;;
174512;1;1;Scientific;Procellariiformes;true;;false;;;
96947;1;3;English;processa shrimp;true;;false;;;
96947;2;1;Scientific;Processa canaliculata;true;;false;;;
96943;1;1;Scientific;Processa hemphilli;true;;false;;;
78780;1;1;Scientific;Prosobranchia;true;;false;;;
78780;2;2;Norwegian;forgjellesnegler;true;;false;;;
82770;1;1;Scientific;Prostigmata;true;;false;;;
566846;1;3;English;limpets;true;;false;;;
566846;2;1;Scientific;Palaeotaxodonta;false;;false;;;
566846;3;1;Scientific;Protobranchia;true;;false;;;
566846;4;2;Norwegian;kamtannmuslinger;true;;false;;;
68400;1;1;Scientific;Protodrilidae;true;;false;;;
162689;1;3;English;Arctic telescope;true;;false;;;
162689;2;1;Scientific;Protomyctophum arcticum;true;;false;;;
162689;3;2;Norwegian;nordatlantisk lysprikkfisk;true;;false;;;
68298;1;1;Scientific;Protula;true;;false;;;
2158;1;1;Scientific;Prymnesiales;true;;false;;;
2135;1;1;Scientific;Prymnesiophyceae;true;;false;;;
157954;1;3;English;green sea urchin;true;;false;;;
157954;2;1;Scientific;Psammechinus miliaris;true;;false;;;
81258;1;3;English;sanguin clams;true;;false;;;
81258;2;1;Scientific;Psammobiidae;true;;false;;;
81258;3;2;Norwegian;blodmuslinger;true;;false;;;
615980;1;1;Scientific;Psetta;true;;false;;;
157017;1;1;Scientific;Pseudarchaster parelii;true;;false;;;
85369;1;1;Scientific;Pseudocalanus;true;;false;;;
85371;1;1;Scientific;Pseudocalanus minutus;true;;false;;;
573796;1;1;Scientific;Pseudocuma gilsoni;true;;false;;;
573790;1;1;Scientific;Pseudocuma (Pseudocuma);true;;false;;;
90097;1;1;Scientific;Pseudomma;true;;false;;;
90100;1;1;Scientific;Pseudomma roseum;true;;false;;;
172905;1;3;English;black backs;true;;false;;;
172905;2;3;English;common flounder;false;;false;;;
172905;3;3;English;lemon sole;false;;false;;;
172905;4;3;English;lemon sole;false;;false;;;
172905;5;3;English;winter flounder;false;;false;;;
172905;6;1;Scientific;Pseudopleuronectes americanus;true;;false;;;
158799;1;1;Scientific;Pseudosagitta;true;;false;;;
67323;1;1;Scientific;Pseudoscalibregma parva;true;;false;;;
91362;1;1;Scientific;Pseudosphyrapus;true;;false;;;
91695;1;1;Scientific;Pseudotanaidae;true;;false;;;
91431;1;1;Scientific;Pseudotanais forcipatus;true;;false;;;
646549;1;1;Scientific;Pseudotolithus brachygnathus;true;;false;;;
160116;1;3;English;false cat shark;true;;false;;;
160116;2;1;Scientific;Pseudotriakis microdon;true;;false;;;
160116;3;2;Norwegian;kattehai;true;;false;;;
160116;4;4;Russian;ложнокунья акула;true;;false;;;
160116;5;4;Russian;мелкозубая акула;false;;false;;;
156894;1;1;Scientific;Psilaster;true;;false;;;
158145;1;1;Scientific;Psolidae;true;;false;;;
158156;1;1;Scientific;Psolus phantapus;true;;false;;;
158156;2;2;Norwegian;rød skjellpølse;true;;false;;;
167410;1;3;English;flathead sculpins;true;;false;;;
167410;2;1;Scientific;Psychrolutidae;true;;false;;;
167410;3;2;Norwegian;paddeulkefamilien;true;;false;;;
171983;1;3;English;norwegian goby;true;;false;;;
171983;2;1;Scientific;Pomatoschistus norvegicus;true;;false;;;
171983;3;2;Norwegian;mudderkutling;true;;false;;;
156968;1;1;Scientific;Pontaster;true;;false;;;
86038;1;1;Scientific;Pontellidae;true;;false;;;
97191;1;1;Scientific;Pontophilus bispinosus;true;;false;;;
97184;1;3;English;norwegian shrimp;true;;false;;;
97184;2;1;Scientific;Pontophilus norvegicus;true;;false;;;
97184;3;2;Norwegian;nipiggmudderreke;true;;false;;;
97179;1;3;English;spiny lobster;true;;false;;;
97179;2;1;Scientific;Pontophilus spinosus;true;;false;;;
97179;3;2;Norwegian;trettenpiggmudderreke;true;;false;;;
157143;1;1;Scientific;Porania;true;;false;;;
157140;1;1;Scientific;Poraniomorpha;true;;false;;;
157141;1;1;Scientific;Poraniomorpha tumida;true;;false;;;
98090;1;1;Scientific;Porcellana longicornis;true;;false;;;
98090;2;2;Norwegian;porselenskrabbe;true;;false;;;
98058;1;3;English;porcelain crabs;true;;false;;;
98058;2;1;Scientific;Porcellanidae;true;;false;;;
98058;3;2;Norwegian;porselenskrabber;true;;false;;;
166107;1;1;Scientific;Poromitra;true;;false;;;
166110;1;1;Scientific;Poromitra megalops;true;;false;;;
11540;1;1;Scientific;Porphyra;true;;false;;;
206959;1;1;Scientific;Portunoidea;true;;false;;;
9512;1;3;English;green flagellates;true;;false;;;
9512;2;1;Scientific;Prasinophyta;true;;false;;;
9512;3;2;Norwegian;grønnflagellater;true;;false;;;
90182;1;1;Scientific;Praunus neglectus;true;;false;;;
78641;1;1;Scientific;Precuthona peachi;true;;false;;;
722181;1;1;Scientific;Priapulopsis;true;;false;;;
155155;1;1;Scientific;Priapulus;true;;false;;;
155156;1;3;English;catus worm;true;;false;;;
155156;2;1;Scientific;Priapulus caudatus;true;;false;;;
155156;3;2;Norwegian;frynsepølseorm;true;;false;;;
155156;4;2;Norwegian;prestepikk;false;;false;;;
52305;1;1;Scientific;Primnoa;true;;false;;;
52304;1;1;Scientific;Primnoidae;true;;false;;;
160424;1;3;English;blue shark;true;;false;;;
160424;2;1;Scientific;Prionace glauca;true;;false;;;
160424;3;2;Norwegian;blåhai;true;;false;;;
160424;4;4;Russian;синяя акула;true;;false;;;
97200;1;1;Scientific;Prionocrangon;true;;false;;;
96942;1;1;Scientific;Processa;true;;false;;;
96941;1;3;English;night shrimps;true;;false;;;
96941;2;1;Scientific;Processidae;true;;false;;;
621191;1;1;Scientific;Processoidea;true;;false;;;
161928;1;1;Scientific;Protacanthopterygii;true;;false;;;
162684;1;1;Scientific;Protomyctophum;true;;false;;;
43780;1;1;Scientific;Protozoa;true;;false;;;
43780;2;2;Norwegian;encellete dyr;true;;false;;;
630577;1;1;Scientific;Protozoa;true;;false;;;
68299;1;1;Scientific;Protula tubularia;true;;false;;;
157953;1;1;Scientific;Psammechinus;true;;false;;;
643589;1;1;Scientific;Psednos;true;;false;;;
157015;1;1;Scientific;Pseudarchaster;true;;false;;;
85351;1;1;Scientific;Pseudocalanidae;true;;false;;;
85370;1;1;Scientific;Pseudocalanus elongatus;true;;false;;;
90930;1;1;Scientific;Pseudocuma;true;;false;;;
90931;1;1;Scientific;Pseudocuma longicornis;true;;false;;;
90926;1;1;Scientific;Pseudocumatidae;true;;false;;;
90132;1;1;Scientific;Pseudomma affine;true;;false;;;
172934;1;1;Scientific;Pseudopleuronectes;true;;false;;;
158804;1;3;English;arrow worm;true;;false;;;
158804;2;1;Scientific;Pseudosagitta maxima;true;;false;;;
67322;1;1;Scientific;Pseudoscalibregma;true;;false;;;
171093;1;1;Scientific;Pseudoscopelus;true;;false;;;
91364;1;1;Scientific;Pseudosphyrapus anomalus;true;;false;;;
91416;1;1;Scientific;Pseudotanais;true;;false;;;
646486;1;1;Scientific;Pseudotolithus;true;;false;;;
203353;1;3;English;false catsharks;true;;false;;;
203353;2;1;Scientific;Pseudotriakidae;true;;false;;;
160115;1;1;Scientific;Pseudotriakis;true;;false;;;
156898;1;1;Scientific;Psilaster andromeda;true;;false;;;
156898;2;2;Norwegian;Andromedasjøstjerne;true;;false;;;
564825;1;1;Scientific;Psilophyta;true;;false;;;
158150;1;1;Scientific;Psolus;true;;false;;;
157107;1;3;English;slime stars;true;;false;;;
157107;2;1;Scientific;Pteraster;true;;false;;;
157092;1;1;Scientific;Pterasteridae;true;;false;;;
157110;1;1;Scientific;Pteraster obscurus;true;;false;;;
564826;1;3;English;ferns;true;;false;;;
564826;2;1;Scientific;Pteridophyta;true;;false;;;
564826;3;2;Norwegian;bregner;true;;false;;;
79588;1;1;Scientific;Pterioida;true;;false;;;
170296;1;1;Scientific;Pterycombus;true;;false;;;
158627;1;1;Scientific;Ptychoderidae;true;;false;;;
50524;1;1;Scientific;Ptychogena lactea;true;;false;;;
50524;2;2;Norwegian;ptykogena;true;;false;;;
157109;1;1;Scientific;Pteraster militaris;true;;false;;;
157111;1;1;Scientific;Pteraster pulvillus;true;;false;;;
79589;1;1;Scientific;Pteriina;true;;false;;;
79324;1;1;Scientific;Pteriomorphia;true;;false;;;
79324;2;2;Norwegian;vingeformete muslinger;true;;false;;;
158642;2;1;Scientific;Pterobranchia;true;;false;;;
158642;3;2;Norwegian;fjærgjellehemikordater;true;;false;;;
170297;1;3;English;atlantic fanfish;true;;false;;;
170297;2;1;Scientific;Pterycombus brama;true;;false;;;
170297;3;2;Norwegian;sølvbrasme;true;;false;;;
100500;1;1;Scientific;Pterygota;true;;false;;;
50523;1;1;Scientific;Ptychogena;true;;false;;;
166386;1;3;English;ninespine sticklebacks;true;;false;;;
166386;2;1;Scientific;Pungitius;true;;false;;;
166387;1;3;English;tenspined stickleback;true;;false;;;
166387;2;1;Scientific;Pungitius pungitius;true;;false;;;
166387;3;2;Norwegian;nipigget stingsild;true;;false;;;
166387;4;4;Russian;колюшка девятииглая;true;;false;;;
621841;1;1;Scientific;Pusa;true;;false;;;
83545;1;3;English;sea spiders;true;;false;;;
83545;2;1;Scientific;Pycnogonida;true;;false;;;
83545;3;2;Norwegian;havedderkopper;true;;false;;;
83662;1;1;Scientific;Pycnogonum;true;;false;;;
75446;1;1;Scientific;Pyramidellidae;true;;false;;;
74045;1;3;English;warped whelk;true;;false;;;
74045;2;1;Scientific;Pyrulofusus deformis;true;;false;;;
159446;1;1;Scientific;Pyura;true;;false;;;
159445;1;1;Scientific;Pyuridae;true;;false;;;
46088;2;1;Scientific;Radiolaria;true;;false;;;
160880;1;3;English;blonde ray;true;;false;;;
160880;2;1;Scientific;Raja brachyura;true;;false;;;
160880;3;2;Norwegian;prikkskate;true;;false;;;
160900;1;3;English;undulate ray;true;;false;;;
160900;2;1;Scientific;Raja undulata;true;;false;;;
160900;3;2;Norwegian;bølgeskate;true;;false;;;
160900;4;4;Russian;волнистый скат;true;;false;;;
564036;1;1;Scientific;Rajella;true;;false;;;
160845;1;3;English;skates and rayes;true;;false;;;
160845;2;1;Scientific;Rajidae;true;;false;;;
160845;3;2;Norwegian;skatefamilien;true;;false;;;
164777;1;3;English;tadpole fish;true;;false;;;
164777;2;1;Scientific;Raniceps raninus;true;;false;;;
164777;3;2;Norwegian;paddetorsk;true;;false;;;
166355;1;3;English;oarfishes;true;;false;;;
166355;2;1;Scientific;Regalecus;true;;false;;;
166356;1;3;English;oarfish;true;;false;;;
166356;2;1;Scientific;Regalecus glesne;true;;false;;;
166356;3;2;Norwegian;sildekonge;true;;false;;;
205554;1;1;Scientific;Karnekampia sulcata;true;;false;;;
623868;1;1;Scientific;Protomyctophum normani;true;;false;;;
623869;1;1;Scientific;Protomyctophum parallelum;true;;false;;;
168571;1;3;English;shark sucker;true;;false;;;
168571;2;1;Scientific;Remora remora;true;;false;;;
168571;3;2;Norwegian;sugefisk;true;;false;;;
156500;1;1;Scientific;Reteporidae;true;;false;;;
76285;1;1;Scientific;Retusa alba;true;;false;;;
44048;1;1;Scientific;Rhabdammina;true;;false;;;
93731;1;1;Scientific;Rhachotropis;true;;false;;;
93733;1;1;Scientific;Rhachotropis helleri;true;;false;;;
622330;1;1;Scientific;Rhadinesthes;true;;false;;;
162691;1;1;Scientific;Protomyctophum tenisoni;true;;false;;;
161026;1;1;Scientific;Rhinochimaera;true;;false;;;
98790;1;3;English;harris mud crab;true;;false;;;
98790;2;1;Scientific;Rhithropanopeus harrisii;true;;false;;;
43849;1;1;Scientific;Rhizopoda;true;;false;;;
67578;1;1;Scientific;Rhodine;true;;false;;;
11453;1;3;English;red seaweeds;true;;false;;;
11453;2;1;Scientific;Rhodophyceae;true;;false;;;
11453;3;2;Norwegian;rødalger;true;;false;;;
12753;1;3;English;dulse;true;;false;;;
12753;2;1;Scientific;Rhodymenia;true;;false;;;
12750;1;1;Scientific;Rhodymeniaceae;true;;false;;;
563954;1;1;Scientific;Rhombozoa;true;;false;;;
622809;1;1;Scientific;Rhynchogadus;true;;false;;;
203180;1;1;Scientific;Rhynchonellacea;true;;false;;;
176806;1;1;Scientific;Rissa;true;;false;;;
45945;1;1;Scientific;Cassidulina;true;;false;;;
70964;1;1;Scientific;Rissoa inconspicua;true;;false;;;
161643;1;1;Scientific;Saccopharyngoidei;true;;false;;;
71228;1;1;Scientific;Rissoella;true;;false;;;
94406;1;1;Scientific;Scopelocheirus;true;;false;;;
71227;1;1;Scientific;Rissoellidae;true;;false;;;
71227;2;2;Norwegian;småsnegler;true;;false;;;
70797;1;1;Scientific;Rissoidae;true;;false;;;
70797;2;2;Norwegian;småsnegler;true;;false;;;
98471;1;1;Scientific;Rochinia;true;;false;;;
92502;1;1;Scientific;Rocinela;true;;false;;;
35220;1;1;Scientific;Rondeletia;true;;false;;;
162800;1;3;English;redmouth whalefish;true;;false;;;
162800;2;1;Scientific;Rondeletia loricata;true;;false;;;
162796;1;3;English;redmouth whalefishes;true;;false;;;
162796;2;1;Scientific;Rondeletiidae;true;;false;;;
82336;1;1;Scientific;Rossia;true;;false;;;
82351;1;1;Scientific;Rossia glaucopis;true;;false;;;
82349;1;1;Scientific;Rossia moelleri;true;;false;;;
69511;1;1;Scientific;Puncturella;true;;false;;;
623866;1;1;Scientific;Protomyctophum gemmatum;true;;false;;;
83661;1;1;Scientific;Pycnogonidae;true;;false;;;
999009;2;1;Scientific;Radiella grimaldi;true;;false;;;
9873;1;3;English;dinoflagellates;true;;false;;;
9873;2;1;Scientific;Pyrrophycophyta;true;;false;;;
74043;1;1;Scientific;Pyrulofusus;true;;false;;;
159456;1;1;Scientific;Pyura tessellata;true;;false;;;
173417;1;3;English;slender sunfish;true;;false;;;
173417;2;3;English;truncated sunfish;false;;false;;;
173417;3;1;Scientific;Ranzania laevis;true;;false;;;
160846;1;3;English;rays;true;;false;;;
160846;2;1;Scientific;Raja;true;;false;;;
160846;3;2;Norwegian;skateslekten;true;;false;;;
160901;1;3;English;thornback ray;true;;false;;;
160901;2;1;Scientific;Raja clavata;true;;false;;;
160901;3;2;Norwegian;piggskate;true;;false;;;
160901;4;4;Russian;shipovatyi skat;true;;false;;;
160901;5;4;Russian;или колючий скат;false;;false;;;
160901;6;4;Russian;морская лисица;false;;false;;;
160901;7;4;Russian;Скат шиповатый;false;;false;;;
160882;1;3;English;painted ray;true;;false;;;
160882;2;1;Scientific;Raja microocellata;true;;false;;;
160882;3;2;Norwegian;småøyet skate;true;;false;;;
160882;4;2;Norwegian;spetteskate;false;;false;;;
160882;5;4;Russian;ромбовый скат;true;;false;;;
160883;1;3;English;spotted ray;true;;false;;;
160883;2;1;Scientific;Raja montagui;true;;false;;;
160883;3;2;Norwegian;flekkskate;true;;false;;;
160883;4;4;Russian;пятнистый скат;true;;false;;;
